Date,Day,Open,High,Low,Close,Volume,Close_Next
2015-01-02,1,103.76000213623047,104.19999694824219,102.44000244140625,102.94000244140625,31314600.0,101.43000030517578
2015-01-05,2,102.48999786376953,102.61000061035156,101.13999938964844,101.43000030517578,36521300.0,100.06999969482422
2015-01-06,3,101.58000183105469,101.75,99.62000274658203,100.06999969482422,66205500.0,101.36000061035156
2015-01-07,4,100.7300033569336,101.5999984741211,100.48999786376953,101.36000061035156,37577400.0,103.30000305175781
2015-01-08,5,102.22000122070312,103.5,102.11000061035156,103.30000305175781,40212600.0,102.62000274658203
2015-01-09,6,103.62000274658203,103.6500015258789,102.0199966430664,102.62000274658203,41410100.0,101.55000305175781
2015-01-12,7,102.81999969482422,102.93000030517578,101.29000091552734,101.55000305175781,34129800.0,101.5199966430664
2015-01-13,8,102.54000091552734,103.62000274658203,100.69999694824219,101.5199966430664,56162300.0,100.95999908447266
2015-01-14,9,100.5,101.4800033569336,100.06999969482422,100.95999908447266,51354200.0,99.6500015258789
2015-01-15,10,101.43000030517578,101.58999633789062,99.52999877929688,99.6500015258789,51005400.0,100.81999969482422
2015-01-16,11,99.5199966430664,100.94999694824219,99.36000061035156,100.81999969482422,35362200.0,101.62000274658203
2015-01-20,12,101.43000030517578,101.87999725341797,100.29000091552734,101.62000274658203,30964100.0,102.13999938964844
2015-01-21,13,101.31999969482422,102.62000274658203,100.95999908447266,102.13999938964844,40128800.0,104.02999877929688
2015-01-22,14,102.54000091552734,104.13999938964844,101.63999938964844,104.02999877929688,40887200.0,104.26000213623047
2015-01-23,15,104.0199966430664,104.58000183105469,103.72000122070312,104.26000213623047,34783000.0,104.13999938964844
2015-01-26,16,104.13999938964844,104.33000183105469,103.61000061035156,104.13999938964844,19960900.0,101.44000244140625
2015-01-27,17,102.5,102.55999755859375,101.0999984741211,101.44000244140625,45253200.0,100.91999816894531
2015-01-28,18,103.06999969482422,103.18000030517578,100.9000015258789,100.91999816894531,43591700.0,101.88999938964844
2015-01-29,19,100.83999633789062,102.08000183105469,99.95999908447266,101.88999938964844,46539700.0,101.0999984741211
2015-01-30,20,101.80000305175781,102.58000183105469,100.95999908447266,101.0999984741211,42927600.0,101.9800033569336
2015-02-02,21,101.33000183105469,102.06999969482422,99.75,101.9800033569336,43624700.0,102.95999908447266
2015-02-03,22,102.3499984741211,103.02999877929688,101.68000030517578,102.95999908447266,30750400.0,102.87000274658203
2015-02-04,23,102.54000091552734,103.55000305175781,102.30999755859375,102.87000274658203,34073200.0,103.76000213623047
2015-02-05,24,103.12999725341797,103.83000183105469,102.87000274658203,103.76000213623047,23605500.0,103.12999725341797
2015-02-06,25,103.91999816894531,104.16999816894531,102.76000213623047,103.12999725341797,34169300.0,102.80000305175781
2015-02-09,26,102.7300033569336,103.29000091552734,102.55000305175781,102.80000305175781,22604700.0,104.4000015258789
2015-02-10,27,103.37000274658203,104.54000091552734,103.20999908447266,104.4000015258789,23686500.0,104.77999877929688
2015-02-11,28,104.5199966430664,105.0199966430664,104.31999969482422,104.77999877929688,20303600.0,106.0
2015-02-12,29,105.45999908447266,106.04000091552734,105.30000305175781,106.0,22520300.0,106.91000366210938
2015-02-13,30,106.30000305175781,106.93000030517578,106.0999984741211,106.91000366210938,29030200.0,107.01000213623047
2015-02-17,31,106.91000366210938,107.08000183105469,106.63999938964844,107.01000213623047,17675300.0,107.16000366210938
2015-02-18,32,106.87999725341797,107.22000122070312,106.73999786376953,107.16000366210938,15149600.0,107.69000244140625
2015-02-19,33,107.08999633789062,107.76000213623047,107.05999755859375,107.69000244140625,19828100.0,108.41000366210938
2015-02-20,34,107.62000274658203,108.47000122070312,107.27999877929688,108.41000366210938,28336700.0,108.5199966430664
2015-02-23,35,108.3499984741211,108.55000305175781,108.11000061035156,108.5199966430664,17868000.0,108.5999984741211
2015-02-24,36,108.37999725341797,108.7300033569336,108.05000305175781,108.5999984741211,19745000.0,108.33000183105469
2015-02-25,37,108.44000244140625,108.86000061035156,108.08999633789062,108.33000183105469,19472300.0,108.87999725341797
2015-02-26,38,108.44000244140625,108.94000244140625,108.13999938964844,108.87999725341797,22255500.0,108.4000015258789
2015-02-27,39,108.83999633789062,108.91000366210938,108.2300033569336,108.4000015258789,27757600.0,109.37999725341797
2015-03-02,40,108.61000061035156,109.41999816894531,108.58999633789062,109.37999725341797,22988600.0,108.87000274658203
2015-03-03,41,109.05000305175781,109.16000366210938,108.18000030517578,108.87000274658203,20788900.0,108.44999694824219
2015-03-04,42,108.51000213623047,108.66999816894531,107.86000061035156,108.44999694824219,21007400.0,108.63999938964844
2015-03-05,43,108.7300033569336,108.97000122070312,108.19000244140625,108.63999938964844,15381000.0,107.41000366210938
2015-03-06,44,108.5,108.70999908447266,107.13999938964844,107.41000366210938,30990400.0,107.72000122070312
2015-03-09,45,107.62999725341797,107.98999786376953,107.19000244140625,107.72000122070312,26237100.0,105.72000122070312
2015-03-10,46,106.94999694824219,106.9800033569336,105.72000122070312,105.72000122070312,34234500.0,105.11000061035156
