Date,Day,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_mfi,volume_em,volume_sma_em,volume_vpt,volume_nvi,volume_vwap,volatility_atr,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_adx,trend_adx_pos,trend_adx_neg,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_kama,momentum_roc,others_dr,others_dlr,others_cr,FFR,DXY,CPI,Close_Next
2015-01-02,1,178.64999389648438,179.22999572753906,176.97999572753906,177.94000244140625,4997200.0,-732892.8439670139,4997200.0,-0.1466606987847222,0.0,50.0,0.0,0.0,-1032318.1840725812,1000.0,178.04999796549478,0.0,177.94000244140625,177.94000244140625,177.94000244140625,0.0,0.0,0.0,0.0,178.04999796549478,180.29999796549478,175.79999796549478,2.527379978331748,0.4755565502025484,0.0,0.0,176.97999572753906,179.22999572753906,178.10499572753906,1.2644711527082848,0.4266696506076389,0.0,0.0,0.0,177.94000244140625,177.94000244140625,177.94000244140625,177.94000244140625,0.0,0.0,0.0,0.0,0.0,0.0,-20.04842302124872,1.0,0.0,46.05098423341505,-205.59302370621512,-205.59302370621512,0.0,178.10499572753906,178.10499572753906,178.10499572753906,178.10499572753906,222.63539190227482,220.34126757667178,4.0,4.0,0.0,-1.0,-1.0,0.0,0.0,100.0,0.0,0.0,42.666965060763886,42.666965060763886,-57.333034939236114,0.0,177.94000244140625,0.0,-20.559302370621513,0.0,0.0,0.12,102.8979,236.222,174.83999633789062
2015-01-05,2,177.05999755859375,177.2100067138672,174.4600067138672,174.83999633789062,6700200.0,-5581451.768416588,-1703000.0,-0.4771531937367781,-20770660.89477539,0.0,-93.1684097131079,-93.1684097131079,-1144117.9092830517,1000.0,176.5912857253507,0.0,176.38999938964844,179.49000549316406,173.2899932861328,3.514945421217061,0.25,0.0,0.0,176.77666727701822,179.27666727701822,174.27666727701822,2.82842757306016,0.11266581217448106,0.0,0.0,174.4600067138672,179.22999572753906,176.84500122070312,2.704228714880196,0.07966257845338862,-0.24729393418357404,-0.04945878683671481,-0.19783514734685922,176.38999938964844,176.38999938964844,177.46307842548077,177.71037235966435,0.0,0.0,0.0,0.00455548606743362,0.09447208953138876,-0.08991660346395514,-0.0034026634471485432,2.035242290748899,-66.66666666666667,47.60098728517286,-212.5129586320255,-209.0529911691203,-3.4599674629051833,176.84500122070312,176.84500122070312,176.84500122070312,176.84500122070312,222.63539190227482,220.34126757667178,4.0,8.0,-4.0,-1.0,-1.0,0.0,0.0,0.0,-100.0,6.631586515800714,7.966257845338861,25.316611453051372,-92.03374215466114,0.0,176.20480713762734,0.0,-1.7421636849400568,-1.7575179487387516,-1.7421636849400568,0.12,103.492,236.222,173.38999938964844
2015-01-06,3,175.10000610351562,175.5399932861328,172.32000732421875,173.38999938964844,10131400.0,-8979581.661083333,-11834400.0,-0.4113639623379816,-19902066.350010466,0.0,-60.54537273567969,-76.85689122439379,-200750.98261346103,1000.0,175.27255990451684,0.0,175.38999938964844,179.18561421396294,171.59438456533394,4.3281998261281895,0.23653807188388679,0.0,0.0,175.7677781846788,178.5077735053168,173.02778286404077,3.117744729934641,0.06609801901474067,0.0,0.0,172.32000732421875,179.22999572753906,175.7750015258789,3.939784723967644,0.15484715790775372,-0.5538938507491764,-0.15034579961920713,-0.4035480511299693,175.38999938964844,175.38999938964844,176.83645088150658,177.39034473225576,0.0,0.0,0.0,0.024389756771929755,0.17985130279903755,-0.1554615460271078,-0.010523911545326508,3.1227973592901233,-88.41296537870623,48.60098728517286,-216.97742398773082,-211.6944687753238,-5.282955212407018,175.7750015258789,175.7750015258789,175.7750015258789,175.7750015258789,222.63539190227482,220.34126757667178,4.0,12.0,-8.0,-1.0,179.22999572753906,0.0,1.0,0.0,-100.0,16.20094587636775,15.484715790775374,22.03931289895937,-84.51528420922463,0.0,174.58972757114242,0.0,-0.8293279447569635,-0.832786001315089,-2.557043379414403,0.12,103.2871,236.222,175.58999633789062
2015-01-07,4,174.85000610351562,175.7899932861328,174.24000549316406,175.58999633789062,5547000.0,-4864054.962914403,-6287400.0,-0.17767718068200392,-15315573.575451914,24.868068611624707,30.317925659183103,-41.13195226320149,-13641.407253826925,1012.6881420842402,175.2592080090955,0.0,175.43999862670898,178.73165747984015,172.14833977357782,3.752461102254073,0.5227845165423136,0.0,0.0,175.62749989827472,178.06999333699542,173.18500645955402,2.781447598053176,0.4923226896356089,0.0,0.0,172.32000732421875,179.22999572753906,175.7750015258789,3.9386619114281816,0.4732264112195348,-0.6122969479052074,-0.2427360292764072,-0.3695609186288002,175.43999862670898,175.43999862670898,176.64468864402718,177.2569855919324,0.0,0.0,0.0,0.08518804461651695,0.19532681173474986,-0.11013876711823291,-0.01739647256694408,4.12568939850217,-23.16258383067386,48.550988048112316,-216.7542041260623,-212.95940261300842,-3.7948015130538693,175.7750015258789,175.7750015258789,175.7750015258789,175.7750015258789,222.63539190227482,220.34126757667178,4.0,12.0,-8.0,-1.0,179.09179595947265,0.0,0.0,35.373211241645464,-98.41876525063633,32.158471267705615,47.32264112195348,23.591204919355903,-52.67735887804652,0.0,175.11768168307694,0.0,1.2688142084240184,1.260832207874163,-1.3206733007039562,0.12,103.623,236.222,178.75999450683594
2015-01-08,5,177.25999450683594,178.9600067138672,177.2100067138672,178.75999450683594,7166700.0,664442.1980789015,879300.0,0.019235498243581138,-9882145.08219016,43.38148837014212,74.96494645210227,-12.107727584375553,199764.49649276095,1012.6881420842402,175.89217116798991,0.0,176.10399780273437,180.06913750979587,172.13885809567287,4.503179662625387,0.8349184266283881,0.0,0.0,176.16400044759115,178.4679951985677,173.86000569661456,2.6157384540799073,1.0633680498066378,1.0,0.0,172.32000732421875,179.22999572753906,175.7750015258789,3.9238112078867418,0.9319823430561353,-0.39819927040039715,-0.2738286775012052,-0.12437059289919195,176.10399780273437,176.10399780273437,176.97012031522854,177.36831958562894,0.0,0.0,0.0,0.15971467240212986,0.20813359610624316,-0.0484189237041133,-0.02029448018231868,5.087744585727624,88.70710767463162,47.88698887208693,-213.78980280848006,-213.12548265210276,-0.6643201563773005,175.7750015258789,175.7750015258789,175.7750015258789,175.7750015258789,222.63539190227482,220.34126757667178,20.0,12.0,8.0,172.32000732421875,179.09179595947265,1.0,0.0,58.27578459459896,-94.87683848340781,46.33140836062192,93.19823430561352,52.00186373944746,-6.801765694386479,0.0,176.65263078230225,0.0,1.8053409847137436,1.7892382220766834,0.46082502763800104,0.12,103.2705,236.222,177.22000122070312
2015-01-09,6,178.97999572753906,179.05999755859375,176.6300048828125,177.22000122070312,6646600.0,-2754601.0290077287,-5767300.0,-0.0668769414482892,-9932655.695535902,35.33653869798606,-8.7745853599726,-11.441099139494963,72123.80818641807,1003.9639700788736,176.17367700072307,0.0,176.28999837239584,180.00400810834398,172.5759886364477,4.213522911382241,0.6252019938593221,0.0,0.0,176.40944502088757,178.73443942599826,174.0844506157769,2.635906943458042,0.674313580719555,0.0,0.0,172.32000732421875,179.22999572753906,175.7750015258789,3.919671261624054,0.7091175282045167,-0.34876950862349076,-0.28881684372566235,-0.05995266489782841,176.28999837239584,176.28999837239584,177.0085635314554,177.35733304007888,0.0,0.0,0.0,0.18332737577883979,0.23759911294698,-0.05427173716814021,-0.02205605300036919,6.07239614207259,51.473869568734465,47.70098830242546,-212.959409709085,-213.09780382826648,0.13839411918146993,175.7750015258789,175.7750015258789,175.7750015258789,175.7750015258789,222.63539190227482,220.34126757667178,20.0,12.0,8.0,172.4528073120117,179.09179595947265,0.0,0.0,49.16116812038517,-92.05822770863085,43.20689431206798,70.91175282045167,70.47754274933956,-29.08824717954833,-0.32716547648109895,176.88192422607156,0.0,-0.8614865369521607,-0.8652187828758429,-0.4046314548861618,0.12,103.1112,236.222,176.24000549316406
2015-01-12,7,177.44000244140625,177.6300048828125,175.4600067138672,176.24000549316406,4305300.0,-3964848.883282654,-10072600.0,-0.08715026208242452,-9116444.254141334,31.569786471690037,-65.52360314416205,-20.454849806939478,-81067.12299991141,998.4122242572766,176.19919609613748,0.0,176.28285653250558,179.72153939703472,172.84417366797643,3.901324192457782,0.4937692655837017,0.0,0.0,176.41428702218192,178.7171391078404,174.11143493652344,2.6107319588791933,0.4621596345455191,0.0,0.0,172.32000732421875,179.22999572753906,175.7750015258789,3.9198300613231494,0.5672944642080322,-0.38424420334700926,-0.30790231564993176,-0.0763418876970775,176.28285653250558,176.28285653250558,176.89032383325673,177.27456803660374,0.0,0.0,0.0,0.19272454862670935,0.28573198785194376,-0.09300743922523441,-0.024013990222829743,7.053981294934753,1.4173115264208804,47.708130142315724,-212.99129420585103,-213.08258816792141,0.09129396207038099,175.7750015258789,175.7750015258789,175.7750015258789,175.7750015258789,222.63539190227482,220.34126757667178,20.0,12.0,8.0,172.717094921875,179.09179595947265,0.0,0.0,44.40188327032966,-89.79900229303128,42.39120991601338,56.72944642080322,73.6131445156228,-43.27055357919678,-0.19599958147321672,176.66396578131042,0.0,-0.552982575775185,-0.554517184447878,-0.955376489219717,0.12,103.2266,236.222,175.97999572753906
2015-01-13,8,177.72000122070312,179.02999877929688,174.6999969482422,175.97999572753906,9913500.0,-8017257.644220171,-19986100.0,-0.14469520852117063,-8182324.619481635,45.06369410822334,13.976559532289485,-15.536077044192483,-38433.10769539668,998.4122242572766,176.26553927579684,0.0,176.24499893188477,179.46782407519441,173.02217378857512,3.6572103184104616,0.45888650600609987,0.0,0.0,176.43375078837076,178.98999659220377,173.87750498453775,2.8976834561536706,0.41124580817867645,0.0,0.0,172.32000732421875,179.22999572753906,175.7750015258789,3.9206720447091308,0.5296663597237956,-0.4284004360338258,-0.3320019397267106,-0.09639849630711522,176.24499893188477,176.24499893188477,176.750273355454,177.17867379148782,0.0,0.0,0.0,0.2327107443140679,0.31047638066277483,-0.07776563634870692,-0.026258938452867725,8.181664636625303,7.504747331311153,47.745987742936535,-213.1603081522728,-213.09230316596535,-0.068004986307443,175.7750015258789,175.7750015258789,175.7750015258789,175.7750015258789,222.63539190227482,220.34126757667178,20.0,12.0,8.0,172.97081102734376,179.09179595947265,0.0,0.0,43.206736799695086,-87.95183792326212,42.44793737953715,52.96663597237956,60.20261173787814,-47.03336402762044,0.34287548065185547,176.42640688513225,0.0,-0.14753163726783924,-0.14764057234346595,-1.1014986439109475,0.12,103.2585,236.222,174.05999755859375
2015-01-14,9,173.44000244140625,174.72000122070312,172.4199981689453,174.05999755859375,11090600.0,-3291724.516106221,-31076700.0,-0.04950073334144711,-10055411.344199242,37.02661688280079,-68.33269475150689,-22.135654257606785,-135627.5502782155,998.4122242572766,175.8432185541651,0.0,176.0022210015191,179.33668512296535,172.66775688007286,3.7891159582781233,0.20876528098869457,0.0,0.0,176.13370429144965,178.6614786783854,173.60592990451389,2.87029038207592,0.08981570040954048,0.0,0.0,172.32000732421875,179.22999572753906,175.7750015258789,3.926080230124296,0.2518079818395815,-0.611275965877752,-0.3878567449569189,-0.2234192209208331,176.0022210015191,176.0022210015191,176.33638477132163,176.94766073719939,0.0,0.0,0.0,0.22147780634975028,0.3869614644634412,-0.16548365811369092,-0.03065953370554419,9.258053382027216,-113.55570414497646,47.9887656733022,-214.24418181152015,-213.2202896821381,-1.0238921293820624,175.7750015258789,175.7750015258789,175.7750015258789,175.7750015258789,222.63539190227482,220.34126757667178,20.0,12.0,8.0,172.97081102734376,179.05999755859375,0.0,1.0,35.58892194492927,-86.51310781087741,46.04358666239369,25.18079818395815,44.95896019238031,-74.81920181604185,0.38255632188585764,175.62473007156143,0.0,-1.0910320579379684,-1.0970274604176211,-2.180512998526085,0.12,103.0783,236.222,173.05999755859375
2015-01-15,10,174.74000549316406,175.0800018310547,172.80999755859375,173.05999755859375,9293700.0,-10538357.884393543,-40370400.0,-0.13904277596366832,-9946595.437885066,32.21438603840285,9.1594478213505,-18.658420693278195,-174395.6595261111,992.676200827073,175.57428422146486,2.947998046875,175.70799865722657,179.33059306499663,172.0854042494565,4.123425723876202,0.1345159296672645,0.0,0.0,175.8853337605794,178.3873311360677,173.38333638509113,2.8450324105977858,-0.06461614022162482,0.0,1.0,172.32000732421875,179.22999572753906,175.7750015258789,3.932654435840685,0.10708993867767244,-0.827360486799563,-0.4757574933254478,-0.35160299347411517,175.70799865722657,175.70799865722657,175.83232520013274,176.6596856869323,0.0,0.0,0.0,0.2505351860458127,0.4008567498405511,-0.15032156379473838,-0.037357969387957574,10.29772336989135,-98.2564407997739,48.28298801759473,-215.55772727448854,-214.3274789675018,-1.2302483069867378,175.69000244140625,175.7750015258789,175.73250198364258,175.7750015258789,222.63539190227482,220.34126757667178,20.0,40.0,-20.0,172.97081102734376,179.02999877929688,0.0,0.0,32.38617602384609,-85.373377745056,44.09809281507073,10.708993867767244,29.61880934136832,-89.29100613223275,-0.22000045776368893,174.68237456032813,0.0,-0.5745145432760168,-0.5761712263822716,-2.7425001775075453,0.12,103.0786,236.222,174.6699981689453
